sample_id,group_id,split,label,dataset,image,sha256,status,classification,predicted_label,abstained,decision_correct,self_confidence,status_probability_0,status_probability_1,status_probability_2,selected_status_probability,selected_status_logprob_margin,calibrated_decision_confidence,prompt_tokens,completion_tokens,preprocess_ms,request_ms,end_to_end_ms,failure_code
015-negative,015,calibration,0,passenger_unbelted_nonsmoking_100,015.jpg,bb18331668b258ae39b970eea783bc7bf9c4075d70f3ddb2d767727edd63477c,0,not_detected,0,False,1,1.0,0.8376256732500337,0.12067140506056483,0.041702921689401526,0.8376256732500337,1.9375001192092896,,1450,12,28.993,1493.809,1525.127,
016-positive,016,calibration,1,passenger_smoking_100,016.jpg,e142ad5908f643fc94ab3e535bc5bb8a3a05dcfb0ba7cbb9a81bbce2b8f4d2da,1,detected,1,False,1,1.0,0.3204112333979397,0.6574411440682604,0.022147622533799906,0.6574411440682604,0.7187499701976776,,1450,12,28.966,1389.578,1420.57,
016-negative,016,calibration,0,passenger_unbelted_nonsmoking_100,016.jpg,1a81153012fda72b1eacc623e276842b98c6418557be5dcac13f42538b010c81,0,not_detected,0,False,1,1.0,0.8359044043096819,0.12620267963577217,0.03789291605454588,0.8359044043096819,1.890625074505806,,1450,12,29.494,1622.137,1654.31,
017-positive,017,test,1,passenger_smoking_100,017.jpg,16bd427affab58a78d1801499090d97b8a75b975927f06a8da6fb3d8e2ba9343,1,detected,1,False,1,1.0,0.2695007137917129,0.7100398100264986,0.020459476181788488,0.7100398100264986,0.96875,,1450,12,59.166,1536.022,1598.004,
017-negative,017,test,0,passenger_unbelted_nonsmoking_100,017.jpg,16fcee42e083bc6110f4797e8a86711ad7e4165bbf28d2e2315a879ded974125,0,not_detected,0,False,1,1.0,0.8891444482023427,0.08400571317680902,0.02684983862084822,0.8891444482023427,2.3593748956918716,,1450,12,38.924,1634.801,1676.413,
018-positive,018,calibration,1,passenger_smoking_100,018.jpg,b1adf1587be1cf07290908b39a43acd3127a77fa28c159ec8ab49be84b816287,1,detected,1,False,1,1.0,0.17363255880401898,0.8028688296711414,0.023498611524839716,0.8028688296711414,1.5312500149011612,,1450,12,147.999,1527.699,1679.851,
018-negative,018,calibration,0,passenger_unbelted_nonsmoking_100,018.jpg,9a78886fdbf30a31838f2d5a9583705018cbec2698f468a45ef51d4cf1af6fa5,0,not_detected,0,False,1,1.0,0.8360369292854452,0.12233924047718772,0.04162383023736703,0.8360369292854452,1.9218749403953552,,1450,12,119.72,1528.654,1656.219,
019-positive,019,calibration,1,passenger_smoking_100,019.jpg,ddcb3c12d738b897e327032c7de2b460e9d24f94b6e20130c43df1697be26f3d,1,detected,1,False,1,1.0,0.20182833473696887,0.7736871074064059,0.024484557856625157,0.7736871074064059,1.3437500298023224,,1450,12,38.889,1449.743,1493.332,
019-negative,019,calibration,0,passenger_unbelted_nonsmoking_100,019.jpg,6232b16deb96192cdfb5d55699e0e4126e5c9507d46bf74599bd9d7fb93973d4,0,not_detected,0,False,1,1.0,0.8128012665479911,0.15035311389204137,0.0368456195599675,0.8128012665479911,1.6875000149011612,,1450,12,32.939,1600.669,1636.818,
020-positive,020,test,1,passenger_smoking_100,020.jpg,15d4a5c2ad07cd0b024621b3cd80ce1090a17427bb4b0e0754bac468e7ea0e76,1,detected,1,False,1,1.0,0.26713725905088004,0.7038129151718466,0.02904982577727335,0.7038129151718466,0.9687499701976776,,1450,12,31.817,1529.744,1569.233,
020-negative,020,test,0,passenger_unbelted_nonsmoking_100,020.jpg,24c185290a222428bbe3383987d1486b25aa22d0dd5c06a47adef07129b519c3,0,not_detected,0,False,1,1.0,0.8557677084476383,0.11401999940334592,0.030212292149015763,0.8557677084476383,2.0156251043081284,,1450,12,31.396,1479.883,1619.943,
021-positive,021,calibration,1,passenger_smoking_100,021.jpg,e5b46543f09a828e18993b22f1a4ced2573625a352ae9e3f884c41d77a2a3fb6,1,detected,1,False,1,1.0,0.2307636161224553,0.7449140776811461,0.02432230619639852,0.7449140776811461,1.171875,,1450,12,31.718,1499.362,1538.698,
021-negative,021,calibration,0,passenger_unbelted_nonsmoking_100,021.jpg,b97e9bfd6a503ec8e65c221ab147f230951626538667e0c3f4276b748ee8b9d7,0,not_detected,0,False,1,1.0,0.910533693488602,0.0680526044405213,0.021413702070876808,0.910533693488602,2.5937499031424522,,1450,12,31.431,1398.775,1435.221,
022-positive,022,calibration,1,passenger_smoking_100,022.jpg,903f186b8dea99845f2ab63da20cac16f010fb340c66813e3acb961f72fccb2d,1,detected,1,False,1,1.0,0.20956400419818602,0.766553299275712,0.023882696526101862,0.766553299275712,1.2968750298023224,,1450,12,32.396,1503.985,1541.071,
022-negative,022,calibration,0,passenger_unbelted_nonsmoking_100,022.jpg,d179025cd68176c0e0b55b8b693fba9c8dd9fe2946f22f957e01364837c73950,0,not_detected,0,False,1,1.0,0.8823692448669236,0.0901396998898776,0.027491055243198836,0.8823692448669236,2.281249925494194,,1450,12,33.446,1553.736,1594.85,
023-positive,023,test,1,passenger_smoking_100,023.jpg,2c1ec8d6ea9ce27eb581c8b8ea26c74205458986383f7fdc489f0a6bb168afe3,1,detected,1,False,1,1.0,0.13895473260157593,0.8380043112477268,0.023040956150697255,0.8380043112477268,1.7968750298023224,,1450,12,31.359,1532.208,1567.382,
023-negative,023,test,0,passenger_unbelted_nonsmoking_100,023.jpg,983f0c47fc3e567d71ad28db4d41d6919fb7393a597d7f5c68bc90fd1e1be205,0,not_detected,0,False,1,1.0,0.8719289629955174,0.09631103016182727,0.03176000684265543,0.8719289629955174,2.2031251043081284,,1450,12,31.74,1547.219,1588.016,
024-positive,024,calibration,1,passenger_smoking_100,024.jpg,eaa6bb319945f4874298f2ab4575c68da9d4485b5313e16a4961d3b6c759a2b7,1,detected,1,False,1,1.0,0.2263208916807957,0.742077634868651,0.031601473450553245,0.742077634868651,1.1875,,1450,12,32.457,1506.404,1542.821,
024-negative,024,calibration,0,passenger_unbelted_nonsmoking_100,024.jpg,7ca930dcf676b7619ec28a1b434d1906fc0bdff1cb94a53547ccdba87b5afb6f,0,not_detected,0,False,1,1.0,0.8871480477303667,0.08647773363406015,0.026374218635573158,0.8871480477303667,2.328124910593033,,1450,12,29.467,1435.965,1469.407,
025-positive,025,calibration,1,passenger_smoking_100,025.jpg,95ec6b3d9f59d36eeb09452173f1eefdb6ad869b4232cf35a47c07981c854285,1,detected,1,False,1,1.0,0.2837659407538448,0.6914388706314739,0.02479518861468132,0.6914388706314739,0.890625,,1450,12,31.55,1921.644,1958.17,
025-negative,025,calibration,0,passenger_unbelted_nonsmoking_100,025.jpg,c170cce2fac9d1a20377d8238eb877da4d247482debd31cff3e920dccf12244c,0,not_detected,0,False,1,1.0,0.9003548495567896,0.06835153664072964,0.03129361380248092,0.9003548495567896,2.5781249180436134,,1450,12,31.227,1484.31,1522.613,
026-positive,026,calibration,1,passenger_smoking_100,026.jpg,6f54e50f6c70aacc7b09300064a8d1c35ce048857a5e38ce61bfec4b19b476ca,1,detected,1,False,1,1.0,0.27712506724371405,0.6966923630605022,0.0261825696957837,0.6966923630605022,0.9218750298023224,,1450,12,31.581,1987.426,2021.638,
026-negative,026,calibration,0,passenger_unbelted_nonsmoking_100,026.jpg,5786fe56ca1840eac8e2493e810611a4ed4ae6339a45c7fa31019bbe8cb89f46,0,not_detected,0,False,1,1.0,0.9114164997854599,0.061061104252397254,0.02752239596214284,0.9114164997854599,2.703124910593033,,1450,12,31.212,1506.703,1544.454,
027-positive,027,test,1,passenger_smoking_100,027.jpg,6603819ea84eca6f157f9ed3c43092309cff19d80c76bec19020d6de79ad5f44,1,detected,1,False,1,1.0,0.1631093322965198,0.815495379374581,0.02139528832889924,0.815495379374581,1.6093750298023224,,1450,12,31.572,1481.667,1520.456,
027-negative,027,test,0,passenger_unbelted_nonsmoking_100,027.jpg,36e2000f65187b8b28a87b85732fa78a94c4689b79cc81311f297ff09331ee9c,0,not_detected,0,False,1,1.0,0.8441204733646832,0.12744312233818222,0.02843640429713454,0.8441204733646832,1.8906250596046448,,1450,12,130.605,1471.495,1608.269,
028-positive,028,test,1,passenger_smoking_100,028.jpg,d2bc90a413cad89c2a38c340a571c69dae06dbda03119a82991ba2e203fb3b7e,1,detected,1,False,1,1.0,0.23560002099918978,0.737127297026674,0.027272681974136265,0.737127297026674,1.1406250596046448,,1450,12,85.56,1620.606,1709.597,
028-negative,028,test,0,passenger_unbelted_nonsmoking_100,028.jpg,879713f04b91364023b47301f272941cf37afdf94a1ca84aeac5690139d75712,0,not_detected,0,False,1,1.0,0.9162351288070181,0.05857295651111005,0.025191914681871874,0.9162351288070181,2.749999925494194,,1450,12,61.306,1532.822,1597.743,
029-positive,029,calibration,1,passenger_smoking_100,029.jpg,e3208bf47f8fa56e396b277e7882d95d2ed2012c1ef3520bf8367da277621711,1,detected,1,False,1,1.0,0.10132846833524986,0.875344393713837,0.02332713795091312,0.875344393713837,2.15625,,1450,12,31.503,1540.633,1579.259,
029-negative,029,calibration,0,passenger_unbelted_nonsmoking_100,029.jpg,fc2de00e45ae9ebb4e5659c6f9d565b6448dc4e399101fe8c7c11d0dd5c16f74,0,not_detected,0,False,1,1.0,0.8929047737228578,0.08176546641677108,0.025329759860371122,0.8929047737228578,2.3906249552965164,,1450,12,31.627,1532.286,1610.316,
030-positive,030,calibration,1,passenger_smoking_100,030.jpg,fbc245f4b01f8bf5881f3e4176ad619dbbac0a24cc8bbdbff3f6615a6f7c1b62,1,detected,1,False,1,1.0,0.28908731976654695,0.6827329293064374,0.02817975092701573,0.6827329293064374,0.8593749701976776,,1450,12,31.246,1571.442,1610.68,
030-negative,030,calibration,0,passenger_unbelted_nonsmoking_100,030.jpg,736d8a363dcdd41fbca5cb45f012f72232aa8388f28bee2de72f4c085ef771b1,0,not_detected,0,False,1,1.0,0.9194699307134001,0.05786845622269325,0.0226616130639067,0.9194699307134001,2.7656249031424522,,1450,12,31.494,1525.321,1561.563,
031-positive,031,calibration,1,passenger_smoking_100,031.jpg,fcc3c1a2dde5b41c229c3de12270e8fa2d03f2545830c5e5c7e39c2e380c3166,1,detected,1,False,1,1.0,0.10409362208940588,0.8715652918591273,0.02434108605146682,0.8715652918591273,2.125000074505806,,1450,12,31.885,1747.057,1796.22,
031-negative,031,calibration,0,passenger_unbelted_nonsmoking_100,031.jpg,6389502b6f77eadd41742ebc58530b9dc0d0d556b6995218204ac0ce67ace30e,0,not_detected,0,False,1,1.0,0.7634861886698494,0.20548953223378097,0.031024279096369702,0.7634861886698494,1.3124999403953552,,1450,12,31.257,1759.344,1794.042,
032-positive,032,calibration,1,passenger_smoking_100,032.jpg,947ee77f73e89266ddc7f4cd161c444711ba153891961598f3b07806883ff08a,1,detected,1,False,1,1.0,0.2749543700810762,0.7021205808873688,0.022925049031554914,0.7021205808873688,0.9375,,1450,12,31.047,1532.197,1570.082,
032-negative,032,calibration,0,passenger_unbelted_nonsmoking_100,032.jpg,32f158cb45aa40fc84d5eb9b5e6222d3f84cd58071091ad6b500725d88fbdb21,0,not_detected,0,False,1,1.0,0.8904932343881562,0.07903576412397172,0.03047100148787214,0.8904932343881562,2.4218750447034836,,1450,12,31.661,1533.829,1570.223,
033-positive,033,calibration,1,passenger_smoking_100,033.jpg,cfbcdf0d6109b153b028aba0a113d35256e3e7a5980e95240723750136b5da27,1,detected,1,False,1,1.0,0.17219921264691213,0.8087801010656764,0.01902068628741145,0.8087801010656764,1.5468750447034836,,1450,12,30.742,1564.826,1599.491,
033-negative,033,calibration,0,passenger_unbelted_nonsmoking_100,033.jpg,f9676c07af24dd0745e13113136be4b778bda90fb8e215bb1234871202c32d36,0,not_detected,0,False,1,1.0,0.8911575653232102,0.0778684895272706,0.030973945149519157,0.8911575653232102,2.4374998807907104,,1450,12,31.331,1869.136,1907.363,
034-positive,034,test,1,passenger_smoking_100,034.jpg,7ca225d2b800d6e9dd3c1c6173ce13e6d6a82b180ffa9419804b39c552cda907,1,detected,1,False,1,1.0,0.1784148960548571,0.7996000777195853,0.021985026225557612,0.7996000777195853,1.4999999850988388,,1450,12,32.728,1850.531,1887.597,
034-negative,034,test,0,passenger_unbelted_nonsmoking_100,034.jpg,13aae1bc2f1dbc389df0a5bdcc6bdafb6983af5798bccbe3de7262249157539a,0,not_detected,0,False,1,1.0,0.8018607869667738,0.16290790728609172,0.035231305747134435,0.8018607869667738,1.5937499552965164,,1450,12,32.056,1561.214,1597.99,
035-positive,035,calibration,1,passenger_smoking_100,035.jpg,3d9a6ef2d05571a79324ada34ef4ac4f82257c7de522d3a2e256e045fbc1f916,1,detected,1,False,1,1.0,0.10892858192663317,0.8702820344059851,0.020789383667381738,0.8702820344059851,2.0781248807907104,,1450,12,34.588,1467.905,1506.77,
035-negative,035,calibration,0,passenger_unbelted_nonsmoking_100,035.jpg,d0809fb31cd7db723d4c5ed2dbeb1d376a794d6b9402fde6dda186173956534c,0,not_detected,0,False,1,1.0,0.5901078070105112,0.3523694658250025,0.05752272716448627,0.5901078070105112,0.515625,,1450,12,32.404,1581.273,1617.922,
036-positive,036,calibration,1,passenger_smoking_100,036.jpg,4bd752c57f0eef8f223b3eaa73726355cf8e0e0f4aa123997cd0e9206bed2d39,1,detected,1,False,1,1.0,0.24454579658134992,0.7300788694536825,0.025375333964967564,0.7300788694536825,1.0937499701976776,,1450,12,31.372,1580.601,1616.735,
036-negative,036,calibration,0,passenger_unbelted_nonsmoking_100,036.jpg,20a9c10a819c943effdd9e551f47a8f295734480dde03a73286fc2dfe427c108,0,not_detected,0,False,1,1.0,0.8914250378696587,0.08036440332823583,0.028210558802105604,0.8914250378696587,2.406250014901161,,1450,12,134.682,1570.754,1710.284,
037-positive,037,calibration,1,passenger_smoking_100,037.jpg,787b3fb1e9a023a9d9f68eb590632dfde1a56f5039c26f6167f01c776ffdb3da,1,detected,1,False,1,1.0,0.30096393153043616,0.6782326894002921,0.020803379069271696,0.6782326894002921,0.8125,,1450,12,93.105,1549.682,1645.779,
037-negative,037,calibration,0,passenger_unbelted_nonsmoking_100,037.jpg,58dfed478734b0ba61edfbc8c18e9df5a17347ee6615723e84a9b2119c7dcb54,0,not_detected,0,False,1,1.0,0.9130372766386544,0.06410528137023608,0.022857441991109624,0.9130372766386544,2.6562499552965164,,1450,12,39.425,1827.806,1872.064,
038-positive,038,test,1,passenger_smoking_100,038.jpg,0032b128d72698543a213acd6e3c9bf738e8d47e76ba58e7a439456a39255288,1,detected,1,False,1,1.0,0.20487523279610811,0.7731910280019956,0.021933739201896407,0.7731910280019956,1.3281249701976776,,1450,12,32.99,1490.164,1530.466,
038-negative,038,test,0,passenger_unbelted_nonsmoking_100,038.jpg,3db52ebb02556a262dd4751913c6f6e33c32e99da36c0fd8e88e459e8d406a50,0,not_detected,0,False,1,1.0,0.9097155615399789,0.0648778912137797,0.02540654724624139,0.9097155615399789,2.640625074505806,,1450,12,29.367,1491.429,1527.361,
039-positive,039,test,1,passenger_smoking_100,039.jpg,6d12e966481f719ee3521d58a62a2d468b6d429c42d24c817adc9ac8909a84d7,1,detected,1,False,1,1.0,0.17760962170749603,0.795991064809789,0.026399313482714962,0.795991064809789,1.4999999552965164,,1450,12,31.484,1480.158,1515.529,
039-negative,039,test,0,passenger_unbelted_nonsmoking_100,039.jpg,201210d70d705c3b1570c2bedaeaade862d0f378afb4c3f1cc69e16fdc521a8a,0,not_detected,0,False,1,1.0,0.9219129937184057,0.05536518155364713,0.02272182472794718,0.9219129937184057,2.812499947845936,,1450,12,31.446,1777.296,1812.69,
040-positive,040,calibration,1,passenger_smoking_100,040.jpg,c9e0a033e9d8ee0c8f97ddd3de10f3727ced354565308aad0b9f7a174b78b38f,1,detected,1,False,1,1.0,0.2659916617969531,0.7118305787192394,0.022177759483807562,0.7118305787192394,0.9843749701976776,,1450,12,31.29,1504.65,1542.766,
040-negative,040,calibration,0,passenger_unbelted_nonsmoking_100,040.jpg,961ea0a0323d088d9cf4b9c98172b2bf0ddf5ca1676361dcfd4af5b7c4900481,0,not_detected,0,False,1,1.0,0.8517093344917165,0.11526631371309135,0.03302435179519218,0.8517093344917165,2.000000089406967,,1450,12,31.374,1605.196,1643.633,
041-positive,041,test,1,passenger_smoking_100,041.jpg,a8df4c4fc8920a027822c856dd17d606327ef5c8b68dbf212e9fa85c9154f59f,1,detected,1,False,1,1.0,0.19699037121857113,0.7791119854073598,0.023897643374069088,0.7791119854073598,1.3749999403953552,,1450,12,31.554,1397.268,1436.276,
041-negative,041,test,0,passenger_unbelted_nonsmoking_100,041.jpg,0c928a1c797ba77a2591ee427914232b0584b35f058ea311ea9430d50580fd42,0,not_detected,0,False,1,1.0,0.8207246802432954,0.14486650478001037,0.034408814976694305,0.8207246802432954,1.7343750447034836,,1450,12,31.056,1462.363,1500.131,
042-positive,042,calibration,1,passenger_smoking_100,042.jpg,cea424b4b7db62cec3b635d69c771f406f2294c7ca382341a5ddb6624b98f076,1,detected,1,False,1,1.0,0.2092417184069224,0.7653743811793979,0.025383900413679772,0.7653743811793979,1.2968749701976776,,1450,12,31.532,1570.549,1621.558,
042-negative,042,calibration,0,passenger_unbelted_nonsmoking_100,042.jpg,09bb40a566da09bbf407bb7ff0f21e31faec91495740a5acc8374b880229acd4,0,not_detected,0,False,1,1.0,0.8980086366971328,0.07487385137580561,0.027117511927061654,0.8980086366971328,2.4843749701976776,,1450,12,31.651,2233.461,2269.544,
043-positive,043,calibration,1,passenger_smoking_100,043.jpg,b036a3a07a4c8ecbe9ae62bfb69b91a81b8fc51b442b0ecf21a5640f8226de05,1,detected,1,False,1,1.0,0.19164098086671721,0.7820148035013507,0.026344215631932212,0.7820148035013507,1.4062499403953552,,1450,12,31.381,1480.432,1516.116,
043-negative,043,calibration,0,passenger_unbelted_nonsmoking_100,043.jpg,ebc64e0272dfd8d77fe4a0ef1f98a9f05c9a74f32f3804b4f6cf082d016182d3,0,not_detected,0,False,1,1.0,0.882745494629233,0.09017812278816047,0.027076382582606546,0.882745494629233,2.281250074505806,,1450,12,28.688,1408.794,1441.577,
044-positive,044,test,1,passenger_smoking_100,044.jpg,ea00f4d225af5f5dc82eb753a7247aa66d21129a09a7a057657b2d17aa1122c0,1,detected,1,False,1,1.0,0.09059753303602207,0.8868509579228132,0.02255150904116471,0.8868509579228132,2.2812499552965164,,1450,12,32.105,1480.511,1517.257,
