sample_id,group_id,split,label,dataset,image,sha256,status,classification,predicted_label,abstained,decision_correct,self_confidence,status_probability_0,status_probability_1,status_probability_2,selected_status_probability,selected_status_logprob_margin,calibrated_decision_confidence,prompt_tokens,completion_tokens,preprocess_ms,request_ms,end_to_end_ms,failure_code
013-negative,013,calibration,0,passenger_unbelted_nonsmoking_100,013.jpg,cd88fa29dc864b6643d6a56be9ec34bbb737660f76ae2b38c35d6083ed974ebb,0,not_detected,0,False,1,1.0,0.9481812431334844,0.032444976508040645,0.019373780358475062,0.9481812431334844,3.3750000447034836,,1610,12,25.425,1237.211,1264.936,
014-positive,014,calibration,1,passenger_smoking_100,014.jpg,cfccdd74f0e7092beeba604d429388aeadde1c376eb287c2864365df9ad87a71,1,detected,1,False,1,1.0,0.2198562176250818,0.75547659839582,0.024667183979098173,0.75547659839582,1.2343750298023224,,1610,12,31.442,1206.223,1240.098,
014-negative,014,calibration,0,passenger_unbelted_nonsmoking_100,014.jpg,626b12dd270baffb6a75513de2454047cbd3886993744de05924842dd8915e0e,0,not_detected,0,False,1,1.0,0.8983974425687361,0.07728405162377265,0.024318505807491377,0.8983974425687361,2.4531249403953552,,1610,12,25.108,1233.536,1260.518,
015-positive,015,calibration,1,passenger_smoking_100,015.jpg,ed55b0fa148fba1b7a4fef3c71321aafecbe94e2ac140c0c867a75e236445787,1,detected,1,False,1,1.0,0.2663495390547022,0.7127883503823073,0.02086211056299042,0.7127883503823073,0.9843750298023224,,1610,12,31.15,1212.304,1245.246,
015-negative,015,calibration,0,passenger_unbelted_nonsmoking_100,015.jpg,bb18331668b258ae39b970eea783bc7bf9c4075d70f3ddb2d767727edd63477c,0,not_detected,0,False,1,1.0,0.8606231192378517,0.10440543918274135,0.034971441579406945,0.8606231192378517,2.109374910593033,,1610,12,25.034,1227.279,1254.452,
016-positive,016,calibration,1,passenger_smoking_100,016.jpg,e142ad5908f643fc94ab3e535bc5bb8a3a05dcfb0ba7cbb9a81bbce2b8f4d2da,1,detected,1,False,1,1.0,0.4463234779572185,0.530022244291216,0.02365427775156555,0.530022244291216,0.171875,,1610,12,30.681,1192.157,1224.755,
016-negative,016,calibration,0,passenger_unbelted_nonsmoking_100,016.jpg,1a81153012fda72b1eacc623e276842b98c6418557be5dcac13f42538b010c81,0,not_detected,0,False,1,1.0,0.9075582849830428,0.06372059338646806,0.028721121630489062,0.9075582849830428,2.6562499925494194,,1610,12,25.154,1411.188,1438.664,
017-positive,017,test,1,passenger_smoking_100,017.jpg,16bd427affab58a78d1801499090d97b8a75b975927f06a8da6fb3d8e2ba9343,1,detected,1,False,1,1.0,0.3763474560517047,0.60140152237112,0.022251021577175272,0.60140152237112,0.46875,,1610,12,31.338,1196.995,1230.763,
017-negative,017,test,0,passenger_unbelted_nonsmoking_100,017.jpg,16fcee42e083bc6110f4797e8a86711ad7e4165bbf28d2e2315a879ded974125,0,not_detected,0,False,1,1.0,0.8848231265039004,0.08760936399813765,0.027567509497961974,0.8848231265039004,2.3124998807907104,,1610,12,25.301,1213.344,1240.934,
018-positive,018,calibration,1,passenger_smoking_100,018.jpg,b1adf1587be1cf07290908b39a43acd3127a77fa28c159ec8ab49be84b816287,1,detected,1,False,1,1.0,0.30818377461898283,0.6626992556444969,0.029116969736520282,0.6626992556444969,0.765625,,1610,12,32.451,1196.418,1230.869,
018-negative,018,calibration,0,passenger_unbelted_nonsmoking_100,018.jpg,9a78886fdbf30a31838f2d5a9583705018cbec2698f468a45ef51d4cf1af6fa5,0,not_detected,0,False,1,1.0,0.8536214659521224,0.10518679375954698,0.04119174028833061,0.8536214659521224,2.093750089406967,,1610,12,24.967,1210.46,1237.582,
019-positive,019,calibration,1,passenger_smoking_100,019.jpg,ddcb3c12d738b897e327032c7de2b460e9d24f94b6e20130c43df1697be26f3d,1,detected,1,False,1,1.0,0.21140414265187474,0.761295585238794,0.027300272109331204,0.761295585238794,1.2812500298023224,,1610,12,32.06,1806.103,1840.258,
019-negative,019,calibration,0,passenger_unbelted_nonsmoking_100,019.jpg,6232b16deb96192cdfb5d55699e0e4126e5c9507d46bf74599bd9d7fb93973d4,0,not_detected,0,False,1,1.0,0.8553274659969445,0.11045513074358912,0.03421740325946633,0.8553274659969445,2.046875014901161,,1610,12,25.914,2185.602,2213.716,
020-positive,020,test,1,passenger_smoking_100,020.jpg,15d4a5c2ad07cd0b024621b3cd80ce1090a17427bb4b0e0754bac468e7ea0e76,1,detected,1,False,1,1.0,0.19263807046616194,0.7860836216238797,0.021278307909958438,0.7860836216238797,1.4062500298023224,,1610,12,31.922,1174.96,1209.453,
020-negative,020,test,0,passenger_unbelted_nonsmoking_100,020.jpg,24c185290a222428bbe3383987d1486b25aa22d0dd5c06a47adef07129b519c3,0,not_detected,0,False,1,1.0,0.8673887147717073,0.10198871868162933,0.030622566546663402,0.8673887147717073,2.140625014901161,,1610,12,25.219,1439.939,1467.844,
021-positive,021,calibration,1,passenger_smoking_100,021.jpg,e5b46543f09a828e18993b22f1a4ced2573625a352ae9e3f884c41d77a2a3fb6,1,detected,1,False,1,1.0,0.2534074978705017,0.7218907608743104,0.024701741255187898,0.7218907608743104,1.0468749701976776,,1610,12,32.397,1122.06,1156.344,
021-negative,021,calibration,0,passenger_unbelted_nonsmoking_100,021.jpg,b97e9bfd6a503ec8e65c221ab147f230951626538667e0c3f4276b748ee8b9d7,0,not_detected,0,False,1,1.0,0.9003206009289194,0.07162905722731107,0.02805034184376945,0.9003206009289194,2.5312501043081284,,1610,12,25.068,1195.28,1222.827,
022-positive,022,calibration,1,passenger_smoking_100,022.jpg,903f186b8dea99845f2ab63da20cac16f010fb340c66813e3acb961f72fccb2d,1,detected,1,False,1,1.0,0.24464203541396914,0.7303662072940018,0.024991757292028953,0.7303662072940018,1.09375,,1610,12,32.654,1197.222,1232.444,
022-negative,022,calibration,0,passenger_unbelted_nonsmoking_100,022.jpg,d179025cd68176c0e0b55b8b693fba9c8dd9fe2946f22f957e01364837c73950,0,not_detected,0,False,1,1.0,0.8503615995388448,0.11508393650154972,0.03455446395960537,0.8503615995388448,1.999999925494194,,1610,12,24.819,1201.588,1228.586,
023-positive,023,test,1,passenger_smoking_100,023.jpg,2c1ec8d6ea9ce27eb581c8b8ea26c74205458986383f7fdc489f0a6bb168afe3,1,detected,1,False,1,1.0,0.16514160110949902,0.8128554128073399,0.02200298608316113,0.8128554128073399,1.5937499552965164,,1610,12,31.532,1194.481,1227.79,
023-negative,023,test,0,passenger_unbelted_nonsmoking_100,023.jpg,983f0c47fc3e567d71ad28db4d41d6919fb7393a597d7f5c68bc90fd1e1be205,0,not_detected,0,False,1,1.0,0.8316906429859078,0.12754388337813302,0.04076547363595919,0.8316906429859078,1.8750000596046448,,1610,12,25.502,1732.94,1760.509,
024-positive,024,calibration,1,passenger_smoking_100,024.jpg,eaa6bb319945f4874298f2ab4575c68da9d4485b5313e16a4961d3b6c759a2b7,1,detected,1,False,1,1.0,0.21959625894216844,0.7545833204907768,0.0258204205670547,0.7545833204907768,1.2343750298023224,,1610,12,34.653,1305.234,1342.541,
024-negative,024,calibration,0,passenger_unbelted_nonsmoking_100,024.jpg,7ca930dcf676b7619ec28a1b434d1906fc0bdff1cb94a53547ccdba87b5afb6f,0,not_detected,0,False,1,1.0,0.8514514368436527,0.11704604697881471,0.031502516177532504,0.8514514368436527,1.9843750447034836,,1610,12,27.03,1231.892,1261.145,
025-positive,025,calibration,1,passenger_smoking_100,025.jpg,95ec6b3d9f59d36eeb09452173f1eefdb6ad869b4232cf35a47c07981c854285,1,detected,1,False,1,1.0,0.3201861294190129,0.6569792607070858,0.022834609873901252,0.6569792607070858,0.7187499701976776,,1610,12,31.423,1196.778,1230.545,
025-negative,025,calibration,0,passenger_unbelted_nonsmoking_100,025.jpg,c170cce2fac9d1a20377d8238eb877da4d247482debd31cff3e920dccf12244c,0,not_detected,0,False,1,1.0,0.9088935149684064,0.0590186186473469,0.03208786638424661,0.9088935149684064,2.734374977648258,,1610,12,25.943,1188.03,1216.254,
026-positive,026,calibration,1,passenger_smoking_100,026.jpg,6f54e50f6c70aacc7b09300064a8d1c35ce048857a5e38ce61bfec4b19b476ca,1,detected,1,False,1,1.0,0.2907994627094515,0.6867764905551603,0.022424046735388184,0.6867764905551603,0.859375,,1610,12,31.065,1170.964,1204.3,
026-negative,026,calibration,0,passenger_unbelted_nonsmoking_100,026.jpg,5786fe56ca1840eac8e2493e810611a4ed4ae6339a45c7fa31019bbe8cb89f46,0,not_detected,0,False,1,1.0,0.9075582812325884,0.06372059597167738,0.0287211227957342,0.9075582812325884,2.656249947845936,,1610,12,24.659,1202.609,1229.227,
027-positive,027,test,1,passenger_smoking_100,027.jpg,6603819ea84eca6f157f9ed3c43092309cff19d80c76bec19020d6de79ad5f44,1,detected,1,False,1,1.0,0.278178655496714,0.6993410628736897,0.02248028162959628,0.6993410628736897,0.921875,,1610,12,31.272,1184.798,1218.076,
027-negative,027,test,0,passenger_unbelted_nonsmoking_100,027.jpg,36e2000f65187b8b28a87b85732fa78a94c4689b79cc81311f297ff09331ee9c,0,not_detected,0,False,1,1.0,0.8494642892902942,0.11861178252645138,0.0319239281832544,0.8494642892902942,1.968750074505806,,1610,12,25.644,1173.691,1201.331,
028-positive,028,test,1,passenger_smoking_100,028.jpg,d2bc90a413cad89c2a38c340a571c69dae06dbda03119a82991ba2e203fb3b7e,1,detected,1,False,1,1.0,0.3492223449800233,0.6225561597785556,0.028221495241421136,0.6225561597785556,0.5781250298023224,,1610,12,31.126,1193.708,1227.106,
028-negative,028,test,0,passenger_unbelted_nonsmoking_100,028.jpg,879713f04b91364023b47301f272941cf37afdf94a1ca84aeac5690139d75712,0,not_detected,0,False,1,1.0,0.9005187900552128,0.07053408130294597,0.028947128641841156,0.9005187900552128,2.546875014901161,,1610,12,25.856,1216.203,1244.222,
029-positive,029,calibration,1,passenger_smoking_100,029.jpg,e3208bf47f8fa56e396b277e7882d95d2ed2012c1ef3520bf8367da277621711,1,detected,1,False,1,1.0,0.12138013659084439,0.8558132114563961,0.022806651952759535,0.8558132114563961,1.9531248956918716,,1610,12,29.788,1213.864,1245.748,
029-negative,029,calibration,0,passenger_unbelted_nonsmoking_100,029.jpg,fc2de00e45ae9ebb4e5659c6f9d565b6448dc4e399101fe8c7c11d0dd5c16f74,0,not_detected,0,False,1,1.0,0.8749524177030915,0.09367154492952573,0.03137603736738278,0.8749524177030915,2.2343750447034836,,1610,12,25.126,1896.391,1923.899,
030-positive,030,calibration,1,passenger_smoking_100,030.jpg,fbc245f4b01f8bf5881f3e4176ad619dbbac0a24cc8bbdbff3f6615a6f7c1b62,1,detected,1,False,1,1.0,0.3769629886711213,0.5930460247204538,0.029990986608424818,0.5930460247204538,0.453125,,1610,12,31.777,1267.231,1301.511,
030-negative,030,calibration,0,passenger_unbelted_nonsmoking_100,030.jpg,736d8a363dcdd41fbca5cb45f012f72232aa8388f28bee2de72f4c085ef771b1,0,not_detected,0,False,1,1.0,0.9322584036817739,0.04714532790872492,0.02059626840950116,0.9322584036817739,2.9843751192092896,,1610,12,24.822,1209.703,1236.605,
031-positive,031,calibration,1,passenger_smoking_100,031.jpg,fcc3c1a2dde5b41c229c3de12270e8fa2d03f2545830c5e5c7e39c2e380c3166,1,detected,1,False,1,1.0,0.12488238863104542,0.8534163062290268,0.0217013051399278,0.8534163062290268,1.921875074505806,,1610,12,32.144,2220.629,2254.777,
031-negative,031,calibration,0,passenger_unbelted_nonsmoking_100,031.jpg,6389502b6f77eadd41742ebc58530b9dc0d0d556b6995218204ac0ce67ace30e,0,not_detected,0,False,1,1.0,0.7803612704970591,0.18535204815883383,0.034286681344107166,0.7803612704970591,1.4375,,1610,12,31.524,1210.942,1244.571,
032-positive,032,calibration,1,passenger_smoking_100,032.jpg,947ee77f73e89266ddc7f4cd161c444711ba153891961598f3b07806883ff08a,1,detected,1,False,1,1.0,0.2594637381114708,0.7164023748194014,0.024133887069127814,0.7164023748194014,1.0156250298023224,,1610,12,25.043,1216.542,1243.579,
032-negative,032,calibration,0,passenger_unbelted_nonsmoking_100,032.jpg,32f158cb45aa40fc84d5eb9b5e6222d3f84cd58071091ad6b500725d88fbdb21,0,not_detected,0,False,1,1.0,0.9124263478602628,0.06209139498251351,0.025482257157223638,0.9124263478602628,2.6874999552965164,,1610,12,31.83,1195.929,1230.19,
033-positive,033,calibration,1,passenger_smoking_100,033.jpg,cfbcdf0d6109b153b028aba0a113d35256e3e7a5980e95240723750136b5da27,1,detected,1,False,1,1.0,0.14134795127423183,0.839221440039362,0.019430608686406052,0.839221440039362,1.7812500149011612,,1610,12,25.184,1225.441,1252.504,
033-negative,033,calibration,0,passenger_unbelted_nonsmoking_100,033.jpg,f9676c07af24dd0745e13113136be4b778bda90fb8e215bb1234871202c32d36,0,not_detected,0,False,1,1.0,0.9229004226895826,0.052886413037442896,0.024213164272974614,0.9229004226895826,2.8593748807907104,,1610,12,30.979,1406.305,1439.268,
034-positive,034,test,1,passenger_smoking_100,034.jpg,7ca225d2b800d6e9dd3c1c6173ce13e6d6a82b180ffa9419804b39c552cda907,1,detected,1,False,1,1.0,0.2029877289384548,0.7781314733890689,0.018880797672476378,0.7781314733890689,1.3437499701976776,,1610,12,25.321,1177.356,1204.892,
034-negative,034,test,0,passenger_unbelted_nonsmoking_100,034.jpg,13aae1bc2f1dbc389df0a5bdcc6bdafb6983af5798bccbe3de7262249157539a,0,not_detected,0,False,1,1.0,0.8526815121899342,0.11721514811513395,0.030103339694931928,0.8526815121899342,1.9843749850988388,,1610,12,31.789,1188.121,1222.038,
035-positive,035,calibration,1,passenger_smoking_100,035.jpg,3d9a6ef2d05571a79324ada34ef4ac4f82257c7de522d3a2e256e045fbc1f916,1,detected,1,False,1,1.0,0.08485833231607016,0.8981689334582804,0.016972734225649388,0.8981689334582804,2.359374985098839,,1610,12,25.206,1619.951,1647.185,
035-negative,035,calibration,0,passenger_unbelted_nonsmoking_100,035.jpg,d0809fb31cd7db723d4c5ed2dbeb1d376a794d6b9402fde6dda186173956534c,0,not_detected,0,False,1,1.0,0.6714361099628571,0.2670788480327718,0.06148504200437114,0.6714361099628571,0.9218749403953552,,1610,12,31.203,1194.804,1227.973,
036-positive,036,calibration,1,passenger_smoking_100,036.jpg,4bd752c57f0eef8f223b3eaa73726355cf8e0e0f4aa123997cd0e9206bed2d39,1,detected,1,False,1,1.0,0.32961731827114715,0.6453593800188412,0.02502330171001165,0.6453593800188412,0.671875,,1610,12,27.208,1312.517,1342.305,
036-negative,036,calibration,0,passenger_unbelted_nonsmoking_100,036.jpg,20a9c10a819c943effdd9e551f47a8f295734480dde03a73286fc2dfe427c108,0,not_detected,0,False,1,1.0,0.9307007671286887,0.04706656283538988,0.022232670035921474,0.9307007671286887,2.984374985098839,,1610,12,35.242,2381.141,2418.774,
037-positive,037,calibration,1,passenger_smoking_100,037.jpg,787b3fb1e9a023a9d9f68eb590632dfde1a56f5039c26f6167f01c776ffdb3da,1,detected,1,False,1,1.0,0.30673744916399853,0.6699762051383666,0.02328634569763486,0.6699762051383666,0.7812500298023224,,1610,12,31.198,1666.107,1699.153,
037-negative,037,calibration,0,passenger_unbelted_nonsmoking_100,037.jpg,58dfed478734b0ba61edfbc8c18e9df5a17347ee6615723e84a9b2119c7dcb54,0,not_detected,0,False,1,1.0,0.8832527535462694,0.08745386948484332,0.029293376968887293,0.8832527535462694,2.3124999552965164,,1610,12,25.265,1747.671,1775.276,
038-positive,038,test,1,passenger_smoking_100,038.jpg,0032b128d72698543a213acd6e3c9bf738e8d47e76ba58e7a439456a39255288,1,detected,1,False,1,1.0,0.3092418054305355,0.6649743397792638,0.02578385479020076,0.6649743397792638,0.7656249403953552,,1610,12,31.714,1225.453,1259.515,
038-negative,038,test,0,passenger_unbelted_nonsmoking_100,038.jpg,3db52ebb02556a262dd4751913c6f6e33c32e99da36c0fd8e88e459e8d406a50,0,not_detected,0,False,1,1.0,0.919858759285742,0.05524180736049257,0.024899433353765515,0.919858759285742,2.812500089406967,,1610,12,26.329,1208.619,1236.864,
039-positive,039,test,1,passenger_smoking_100,039.jpg,6d12e966481f719ee3521d58a62a2d468b6d429c42d24c817adc9ac8909a84d7,1,detected,1,False,1,1.0,0.2222857078883341,0.7519828568162106,0.025731435295455407,0.7519828568162106,1.21875,,1610,12,25.395,1209.163,1236.303,
039-negative,039,test,0,passenger_unbelted_nonsmoking_100,039.jpg,201210d70d705c3b1570c2bedaeaade862d0f378afb4c3f1cc69e16fdc521a8a,0,not_detected,0,False,1,1.0,0.8935035947444074,0.07686305698833967,0.029633348267252804,0.8935035947444074,2.453125,,1610,12,25.96,1212.312,1240.164,
040-positive,040,calibration,1,passenger_smoking_100,040.jpg,c9e0a033e9d8ee0c8f97ddd3de10f3727ced354565308aad0b9f7a174b78b38f,1,detected,1,False,1,1.0,0.241670707857104,0.7328573838989524,0.025471908243943516,0.7328573838989524,1.1093750298023224,,1610,12,28.218,1203.054,1233.249,
040-negative,040,calibration,0,passenger_unbelted_nonsmoking_100,040.jpg,961ea0a0323d088d9cf4b9c98172b2bf0ddf5ca1676361dcfd4af5b7c4900481,0,not_detected,0,False,1,1.0,0.8803513507341209,0.09134980104570095,0.028298848220178214,0.8803513507341209,2.265624985098839,,1610,12,25.783,1192.53,1220.519,
041-positive,041,test,1,passenger_smoking_100,041.jpg,a8df4c4fc8920a027822c856dd17d606327ef5c8b68dbf212e9fa85c9154f59f,1,detected,1,False,1,1.0,0.1621927960975283,0.8109129986251501,0.026894205277321715,0.8109129986251501,1.6093750447034836,,1610,12,28.07,1192.825,1223.037,
041-negative,041,test,0,passenger_unbelted_nonsmoking_100,041.jpg,0c928a1c797ba77a2591ee427914232b0584b35f058ea311ea9430d50580fd42,0,not_detected,0,False,1,1.0,0.8305721462681962,0.13772236502994809,0.03170548870185575,0.8305721462681962,1.7968749850988388,,1610,12,24.848,1175.295,1201.949,
042-positive,042,calibration,1,passenger_smoking_100,042.jpg,cea424b4b7db62cec3b635d69c771f406f2294c7ca382341a5ddb6624b98f076,1,detected,1,False,1,1.0,0.18856866870524636,0.7815954353425176,0.029835895952235993,0.7815954353425176,1.4218750298023224,,1610,12,28.208,1355.468,1385.607,
042-negative,042,calibration,0,passenger_unbelted_nonsmoking_100,042.jpg,09bb40a566da09bbf407bb7ff0f21e31faec91495740a5acc8374b880229acd4,0,not_detected,0,False,1,1.0,0.8803513413166298,0.0913498082358024,0.028298850447567737,0.8803513413166298,2.2656248956918716,,1610,12,25.182,1215.479,1242.539,
043-positive,043,calibration,1,passenger_smoking_100,043.jpg,b036a3a07a4c8ecbe9ae62bfb69b91a81b8fc51b442b0ecf21a5640f8226de05,1,detected,1,False,1,1.0,0.16972030829473642,0.8096902823048192,0.020589409400444354,0.8096902823048192,1.5624999701976776,,1610,12,29.226,1194.92,1226.181,
043-negative,043,calibration,0,passenger_unbelted_nonsmoking_100,043.jpg,ebc64e0272dfd8d77fe4a0ef1f98a9f05c9a74f32f3804b4f6cf082d016182d3,0,not_detected,0,False,1,1.0,0.9009231016203376,0.07056575574056709,0.028511142639095252,0.9009231016203376,2.546874925494194,,1610,12,25.269,1233.101,1260.388,
044-positive,044,test,1,passenger_smoking_100,044.jpg,ea00f4d225af5f5dc82eb753a7247aa66d21129a09a7a057657b2d17aa1122c0,1,detected,1,False,1,1.0,0.1478735801594282,0.8247725579733758,0.027353861867196006,0.8247725579733758,1.7187499403953552,,1610,12,28.681,1197.063,1228.051,
